rating,,review_text,
2,,"When I accidentally tap on a video in WhatsApp, it starts downloading immediately. Even if I press the cancel (X) button many times—like 10 times—the download doesn’t stop. This is really frustrating. WhatsApp should fix this issue and allow users to cancel downloads instantly.",
2,,am sick and tired anytime I want to open WhatsApp they will be telling me spam WhatsApp please find solution,
1,,I Try to change my number. I did not get the code. Now I do't have whatsapp anymore. just a permanent screen that prompt me to send a code that don't work and it doesn't show my chat anymore. I cannot use anymore. a QR Code would be so much better. I give you 1 star,
1,,"Carefully introduce your AI where light doesn't glow! It demands access to your contact list to even initiate a chat, so it can steal your info. It also forces you to download the latest update, even if its completely broken. Going to start using Signal.",
1,,this fake WhatsApp,
4,,it's fun,
5,,this is super Thanks whatsapp,
1,,my status appear blurred whenever I post on status,
1,,I can't download,
2,,I thank you,
3,,red exclamation mark comes up. won't send messages and app up to date,
1,,Many of my contacts got unsaved on their own.,
5,,this up is very confusing,
3,,whatsapp stickers is very ugly,
5,,"Very impressive and very convenient,I like it, everything thing about it is very fantastic ,whatsApp is my day maker it guarantees my smile You guys should try it and you will not be dissapointed",
5,,Good app,
1,,official WhatsApp asking me to download official WhatsApp,
5,,Conducive Best experience with redmi 15c,
3,,"very good in terms of shearing massage and video, audios, pictures and more.",
3,,"it completely defeats my entire need of a text messaging app to use over wifi, if I cannot use the app without active phone service. I need it function over wifi, without an active phone number on it. why would I need this app when I could just use the texting service that's included in every cell phone plan ever created, ya know, since I'm already paying for it.",
1,,"There is a major bug and privacy flaw where multi-selection of images (for sharing, via WhatsApp's paperclip icon) will include unselected images and videos. I have had this happen multiple times (and no, it is not user errorr). This app also desperately needs per-chat image backup. I do not want 1000000s of images and videos from twatty group chats filling up my cloud storage... but yes I do want the media from family, friends and certain groups. Meta clearly didn't think any of this through.",
1,,not a chat re Adite very poor,
4,,I have complaint it before that whenever I upload status it's quality goes too bad even the video quality isn't bad but when it upload to status it's quality goes bad.. I request to you please do something about it.. 😔 I'm really disappointed about this problem..,
1,,I don't understand why they removed the Status Quality from HD to Normal. Very worst quality Images & Videos in whatsapp status.,
5,,good useful applications,
5,,Very useful app for education purpose and easily chat with others,
1,,It is good,
2,,good app,
3,,New update is the worst update I have ever seen..,
3,,"I use to archive all my chats and whether send me a message i have to open the archive before I could see my message but now, if I achieved a chat and they sent a message it just automatically shows like a new message.",
3,,It's great,
5,,good app,
5,,very good experience to use this app,
5,,it's nice,
5,,Best experience with Whatsapp 😄,
1,,as now recent update of bio information its asking duration for bio i don't want to keep changing my bio but its removing the old one and saying no bio cant type every time. so please check this issue and resolve it,
1,,I want restored my whatapp,
1,,"I'm Agree With You And I will Respect WhatsApp's All Terms or Policy But it was formonixofficial I'm Not Doing Anything Wrong On Whatsapp I'm Sharing Important And Useful Message Related To Education But Some People Are Wrongly Flags or Reported My Account So WhatsApp was Banned my account. My Humble Request To You Whatsapp Please, Unbanned my WhatsSApp It's My Official WhatsApp number So My Friends, Family, Clients Are Unable To Contact me It's Huge problem For me. I hope you will understand.",
4,,its very good I'm grateful to you guys that's àll I can say to you,
5,,is nice to meet your friends and family,
5,,best app please include story highlights option like instagram 🙏 it would be very helpful by which we can highlight good story on over profile,
1,,good app,
1,,Status of this app not loading,
1,,dear Whatsapp team my WhatsApp account is banned please unband my whatsapp,
4,,is so reliable in the presence of sending messages to families and friends,
4,,It's easy to share files with others,
1,,WhatsApp registration everytime when opening whatsapp.,
5,,ever the best,
1,,it is a bakwas chat app,
2,,there is no option to save/download media to the device when you select multiple items.,
5,,I love the app,
5,,It's helpful anyway.,
5,,"good experience in video and audio image services, good response in the availability of networks, easy to communicate either with voice messages video messages and images. very efficient in saving of documents undermining the volume and category of the document",
1,,bloats memory and I can't clear it.,
5,,very nice good work and easy for use,
1,,remove the stupid ai button,
2,,"Multiple bugs and errors, Especially when it comes to backing up chats, usually will get stuck at preparing to be backed up on social storage, then stuck again when uploading, another issue is, linked devices usually don't have some contacts names changed even when the primary device has reflected the change of name.",
5,,the butiful aap,
5,,Best App Friendship Meri Taraf Se Five Star ⭐⭐⭐⭐⭐ Whatsapp Messager,
5,,it is very nice,
5,,5 start deserving app for chatting and just add more accuracy and efficiency of ai replying to users,
1,,may I requesting to this person change too much hanging now presently last seen status picture repeatedly scene showing automatically did not seeing like that showing error issue facing solid new version up to date,
1,,everything is good but linking any device is so hard tho its easy but why in the world it takes to much time and all time say if everything fine meh ur Internet problem ur scan problem etc so fix it pls,
4,,"The app is so satisfying and I love the new features of the app, just that the meta AI needs to be accepting image uploads that's all that's for your service to humanity Met",
1,,this app is not allowing me to log in,
1,,status upload photos and video and blur,
4,,It does what it's meant to do I guess. Meta AI sucks,
